Program,PTT,Satellite,Location date,Location class,Latitude,Longitude,Latitude solution 2,Longitude solution 2,Number of messages,Nbr mes > - 120 dB,Best level,Pass duration,NOPC,Location index,Frequency,Altitude,Error radius,Semi-major axis,Semi-minor axis,Ellipse orientation,GDOP,Message date,Compression index,1,2,3,4,5,6,7,8
6615,177846,NP,5/21/19 21:56,A,-19.51,-64.96,-19.51,-64.96,3,0,-133,298,3,8,401621676.2,3.391,282,372,213,101,301,5/21/19 21:58,0,0,,,,,,,
6615,177846,MA,5/22/19 1:48,1,-19.566,-65.029,-19.566,-65.029,6,0,-130,301,3,48,401621701.4,3.379,1135,3247,396,69,292,5/22/19 1:50,1,105,173,1,0,37,24,126,1
6615,177846,MC,5/22/19 2:28,2,-19.562,-64.999,-19.562,-64.999,6,0,-129,298,3,47,401621711,3.039,455,595,346,69,201,5/22/19 2:30,1,105,171,1,0,17,1,127,1
6615,177846,MA,,,,,,,5,,,301,,,401650000,0,,,,,,5/22/19 12:57,1,126,174,3,0,45,11,127,1
6615,177846,MC,5/22/19 13:36,0,-19.619,-64.737,-19.619,-64.737,6,0,-127,400,3,48,401621694.6,2.838,5290,93830,298,102,1195,5/22/19 13:40,1,109,179,0,0,29,12,127,1
6615,177846,MA,,,,,,,3,,,149,,,401650000,0,,,,,,5/23/19 1:25,0,0,,,,,,,
6615,177846,MC,5/23/19 2:08,A,-19.548,-64.99,-19.548,-64.99,3,0,-128,101,2,0,401621692.7,3.148,3018,26321,346,86,1466,5/23/19 2:07,1,104,175,2,0,2,1,128,1
6615,177846,MC,5/23/19 13:17,A,-19.455,-65.005,-19.455,-65.005,3,0,-129,201,2,8,401621725.8,2.617,452,654,312,23,392,5/23/19 13:17,1,97,176,0,32,12,45,141,195
6615,177846,MA,5/23/19 14:16,B,-19.361,-65.132,-19.361,-65.132,2,0,-130,50,3,8,401621731.3,2.814,5549,14847,2074,38,3055,5/23/19 14:16,0,0,,,,,,,
6615,177846,NP,5/23/19 21:33,A,-19.142,-65.45,-19.142,-65.45,3,0,-135,250,3,8,401621707.2,2.92,2106,8814,503,62,797,5/23/19 21:32,1,120,198,1,0,32,20,128,1
6615,177846,SR,5/23/19 21:54,B,-19.008,-65.345,-19.008,-65.345,2,0,-133,98,3,6,401621749.9,3.277,4381,55893,343,119,1955,5/23/19 21:53,0,0,,,,,,,
6615,177846,MA,5/24/19 1:06,2,-19.083,-65.204,-19.083,-65.204,7,0,-129,300,3,58,401621711.2,2.807,440,622,310,37,214,5/24/19 1:07,1,110,181,2,0,9,24,128,1
6615,177846,MC,5/24/19 1:49,2,-19.075,-65.201,-19.075,-65.201,5,0,-127,297,3,58,401621703.1,2.779,470,836,263,85,221,5/24/19 1:49,0,0,,,,,,,
6615,177846,MC,5/24/19 12:54,A,-19.011,-65.27,-19.011,-65.27,3,0,-130,348,3,8,401621752.8,2.874,888,3467,227,148,676,5/24/19 12:59,0,0,,,,,,,
6615,177846,MA,5/24/19 13:55,A,-19.132,-65.178,-19.132,-65.178,3,0,-129,147,3,8,401621675.2,3.119,2107,14981,296,77,1575,5/24/19 13:54,1,106,187,1,0,58,12,129,1
6615,177846,NP,5/24/19 21:21,B,-19.052,-65.177,-19.052,-65.177,2,0,-136,51,3,8,401621672,2.506,35324,0,963,75,8842,5/24/19 21:20,1,107,195,0,0,28,20,129,1
6615,177846,SR,5/24/19 21:22,0,-19.077,-65.198,-19.077,-65.198,4,0,-134,148,2,46,401621701.8,2.769,2184,3837,1243,159,483,5/24/19 21:24,1,111,195,1,0,31,20,129,1
6615,177846,MA,5/25/19 0:47,B,-19.067,-65.203,-19.067,-65.203,1,0,-134,0,3,8,401621705.7,2.728,23492,40535,13614,66,7330,5/25/19 0:47,0,0,,,,,,,
6615,177846,MC,5/25/19 1:30,1,-19.092,-65.162,-19.092,-65.162,4,0,-130,148,3,58,401621710.2,2.691,890,9393,84,74,2496,5/25/19 1:29,1,102,177,3,0,38,24,129,1
6615,177846,MA,5/25/19 13:36,0,-19.066,-65.222,-19.066,-65.222,4,0,-129,151,3,40,401621738,2.839,2674,7498,953,128,459,5/25/19 13:37,0,0,,,,,,,
6615,177846,NP,5/25/19 21:09,0,-19.023,-65.147,-19.023,-65.147,7,0,-135,445,3,48,401621673.5,2.601,2775,7871,978,71,222,5/25/19 21:11,1,124,199,2,0,23,20,130,1
6615,177846,MA,5/26/19 13:13,0,-19.156,-64.875,-19.156,-64.875,4,0,-129,201,3,40,401621711.9,3.29,33725,663128,1715,101,2471,5/26/19 13:14,0,0,,,,,,,
6615,177846,MC,5/26/19 13:55,1,-19.076,-65.203,-19.076,-65.203,6,0,-126,298,2,48,401621704.2,2.73,1463,2912,735,115,244,5/26/19 13:59,1,118,183,2,0,12,13,131,1
6615,177846,NP,5/26/19 20:58,B,-19.181,-66.114,-19.181,-66.114,1,0,-138,0,3,8,401621667.7,4.167,37534,79927,17625,81,6535,5/26/19 20:58,0,0,,,,,,,
6615,177846,MC,5/27/19 0:44,B,-19.033,-66.578,-19.033,-66.578,1,0,-131,0,3,7,401621727.4,4.106,55119,80177,37891,89,10728,5/27/19 0:44,1,108,179,2,12,77,89,7,100
6615,177846,MA,5/27/19 12:54,B,-19.194,-65.166,-19.194,-65.166,2,0,-132,400,3,0,401621705.8,3.192,34945,595513,2050,163,6329,5/27/19 12:50,1,122,178,0,0,8,12,132,1
6615,177846,MC,5/27/19 13:34,A,-19.12,-65.109,-19.12,-65.109,3,0,-129,198,3,8,401621707.9,3.099,3813,14140,1028,98,962,5/27/19 13:37,1,121,186,2,0,55,12,132,1
6615,177846,NP,5/27/19 20:49,B,-19.077,-65.224,-19.077,-65.224,2,0,-135,99,2,8,401621705.9,2.909,9009,175093,463,90,6207,5/27/19 20:48,0,0,,,,,,,
6615,177846,SR,5/27/19 21:29,A,-19.072,-65.193,-19.072,-65.193,3,0,-135,199,3,8,401621669,2.751,746,1886,294,38,523,5/27/19 21:29,1,116,198,1,0,51,20,132,1
6615,177846,MA,5/28/19 1:24,1,-19.078,-65.213,-19.078,-65.213,5,0,-132,452,3,48,401621676.7,2.845,1044,2159,505,45,347,5/28/19 1:21,1,101,178,3,0,45,24,132,2
6615,177846,MA,5/28/19 12:34,B,-19.086,-65.216,-19.086,-65.216,1,0,-129,0,3,8,401621677.4,2.872,28525,101015,8055,108,11822,5/28/19 12:34,0,0,,,,,,,
6615,177846,MC,5/28/19 13:13,B,-19.119,-65.087,-19.119,-65.087,2,0,-132,97,3,8,401621708.8,3.026,17166,663189,444,106,8091,5/28/19 13:12,1,143,176,0,0,35,12,152,103
6615,177846,SR,5/28/19 22:35,A,-19.071,-65.176,-19.071,-65.176,3,0,-135,197,3,8,401621701.9,2.489,1482,8206,267,88,816,5/28/19 22:37,0,0,,,,,,,
6615,177846,MA,5/29/19 1:02,B,-19.104,-65.073,-19.104,-65.073,1,0,-132,0,3,8,401621696.5,2.773,13419,26795,6720,90,6088,5/29/19 1:02,0,0,,,,,,,
6615,177846,MC,5/29/19 12:53,B,-19.089,-65.31,-19.089,-65.31,2,0,-131,51,3,8,401621685,2.57,8904,89808,882,128,6710,5/29/19 12:53,0,0,,,,,,,
6615,177846,MC,5/29/19 14:37,B,-19.134,-65.233,-19.134,-65.233,1,0,-133,0,3,8,401621682.9,2.859,11211,43664,2878,126,17199,5/29/19 14:37,0,0,,,,,,,
6615,177846,NP,5/29/19 22:03,A,-19.116,-65.223,-19.116,-65.223,3,0,-137,299,3,8,401621687.9,2.881,160,175,146,113,322,5/29/19 22:04,1,110,186,0,0,35,21,134,1
6615,177846,SR,5/29/19 22:05,B,-19.115,-65.221,-19.115,-65.221,1,0,-138,0,3,6,401621656.7,2.945,406,494,333,63,1048,5/29/19 22:05,0,0,,,,,,,
6615,177846,MA,5/30/19 0:43,B,-19.075,-65.178,-19.075,-65.178,2,0,-134,149,2,8,401621675.1,2.591,1631,23117,115,105,4601,5/30/19 0:43,1,109,177,0,0,15,24,134,1
6615,177846,MC,5/30/19 1:24,B,-19.066,-65.197,-19.066,-65.197,2,0,-131,198,3,8,401621662.7,2.704,1342,15447,116,23,2547,5/30/19 1:24,0,0,,,,,,,
6615,177846,MC,5/30/19 12:32,B,-19.15,-65.074,-19.15,-65.074,1,0,-133,0,3,8,401621681.3,2.989,4988,10945,2272,88,12404,5/30/19 12:32,0,0,,,,,,,
6615,177846,MA,5/30/19 13:28,0,-19.076,-65.265,-19.076,-65.265,4,0,-131,199,3,56,401621712,2.859,4058,56480,291,111,2094,5/30/19 13:31,0,0,,,,,,,
6615,177846,MC,5/30/19 14:12,B,-19.165,-65.173,-19.165,-65.173,1,0,-132,0,3,8,401621699,2.844,4608,6794,3125,112,10636,5/30/19 14:12,0,0,,,,,,,
6615,177846,NP,5/30/19 21:57,A,-19.074,-65.249,-19.074,-65.249,3,0,-134,503,3,8,401621661.6,2.983,293,928,92,82,366,5/30/19 21:57,0,0,,,,,,,
6615,177846,MA,5/31/19 13:11,0,-19.15,-64.844,-19.15,-64.844,6,0,-127,298,3,40,401621698.8,3.34,7907,133090,469,101,1331,5/31/19 13:12,1,110,181,3,0,50,12,136,1
6615,177846,MC,5/31/19 13:53,0,-19.124,-65.195,-19.124,-65.195,4,0,-129,250,2,48,401621689,2.778,2219,5860,840,111,299,5/31/19 13:53,0,0,,,,,,,
6615,177846,NP,5/31/19 21:37,B,-19.018,-65.267,-19.018,-65.267,2,0,-135,47,3,8,401621672.6,2.91,34848,207957,5839,54,9482,5/31/19 21:37,0,0,,,,,,,
6615,177846,MA,6/1/19 0:01,B,-19.063,-65.652,-19.063,-65.652,1,0,-135,0,3,8,401621659.6,3.276,32380,68373,15334,69,10173,6/1/19 0:01,0,0,,,,,,,
6615,177846,MC,6/1/19 0:43,B,-19.036,-65.287,-19.036,-65.287,1,0,-134,0,3,7,401621673.6,2.914,60742,276096,13363,82,24915,6/1/19 0:43,1,113,180,0,0,26,24,136,1
6615,177846,MA,6/1/19 1:41,A,-19.048,-65.065,-19.048,-65.065,3,0,-131,398,3,8,401621672.8,2.741,4041,49003,333,82,2272,6/1/19 1:44,0,0,,,,,,,
6615,177846,MA,6/1/19 12:51,1,-19.076,-65.222,-19.076,-65.222,5,0,-131,248,2,48,401621711.2,2.901,1367,2276,820,86,243,6/1/19 12:49,1,122,182,0,0,32,12,137,1
6615,177846,MC,6/1/19 13:30,B,-19.071,-65.197,-19.071,-65.197,2,0,-127,199,3,8,401621707.8,2.731,10583,102414,1093,133,2625,6/1/19 13:33,0,0,,,,,,,
6615,177846,MA,6/1/19 14:29,B,-19.07,-65.174,-19.07,-65.174,1,0,-133,0,3,8,401621714,2.581,19920,30265,13111,130,5524,6/1/19 14:29,1,129,182,2,0,12,14,137,1
6615,177846,NP,6/1/19 21:26,B,-19.085,-64.978,-19.085,-64.978,2,0,-136,148,3,8,401621697,2.881,3544,92573,135,72,10020,6/1/19 21:27,0,0,,,,,,,
6615,177846,MA,6/2/19 1:22,0,-19.087,-65.238,-19.087,-65.238,6,0,-129,251,2,48,401621695.8,2.96,1624,8724,302,86,424,6/2/19 1:23,1,114,179,0,0,12,1,138,1
6615,177846,MC,6/2/19 2:04,0,-19.084,-65.237,-19.084,-65.237,4,0,-128,198,3,58,401621679.3,2.965,4310,120083,154,78,2325,6/2/19 2:03,1,107,177,0,0,52,1,138,1
6615,177846,MA,6/2/19 12:29,A,-19.175,-65.271,-19.175,-65.271,3,0,-133,152,2,8,401621661.2,2.551,941,2746,322,16,894,6/2/19 12:30,1,119,176,3,0,19,12,138,1
6615,177846,MC,6/2/19 13:12,B,-19.071,-65.307,-19.071,-65.307,2,0,-130,100,3,8,401621668.2,2.916,3436,38180,309,70,2564,6/2/19 13:11,0,0,,,,,,,
6615,177846,MA,6/2/19 14:11,0,-19.056,-65.218,-19.056,-65.218,6,0,-132,249,3,46,401621725.5,2.805,2010,4375,923,168,505,6/2/19 14:12,0,0,,,,,,,
6615,177846,NP,6/2/19 21:19,B,-19.129,-65.192,-19.129,-65.192,1,0,-137,0,3,8,401621720.2,2.85,32730,105331,10170,69,9492,6/2/19 21:19,0,0,,,,,,,
6615,177846,MA,6/3/19 0:57,2,-19.089,-65.208,-19.089,-65.208,5,0,-130,402,3,58,401621704.1,2.864,293,484,177,28,268,6/3/19 1:00,1,110,173,2,0,55,24,138,1
6615,177846,MC,6/3/19 1:43,3,-19.079,-65.214,-19.079,-65.214,5,0,-129,300,3,58,401621690.1,2.861,169,302,94,91,229,6/3/19 1:44,0,0,,,,,,,
6615,177846,MA,6/3/19 12:12,B,-19.098,-65.223,-19.098,-65.223,2,0,-134,102,3,8,401621710.8,2.834,2479,30319,202,84,6627,6/3/19 12:11,0,0,,,,,,,
6615,177846,MC,6/3/19 12:49,B,-19.08,-65.202,-19.08,-65.202,2,0,-131,151,3,8,401621696.2,2.809,1058,8245,135,4,2509,6/3/19 12:49,1,108,180,1,0,,,,
6615,177846,MC,6/3/19 14:26,A,-19.059,-65.425,-19.059,-65.425,3,0,-133,251,3,8,401621667.9,3.117,2963,19158,458,86,1333,6/3/19 14:26,1,124,170,2,0,,,,
6615,177846,NP,6/3/19 21:10,B,-19.099,-65.344,-19.099,-65.344,1,0,-138,0,3,8,401621620.8,3.281,36780,41248,32795,42,11758,6/3/19 21:10,1,106,200,0,0,10,21,139,1
6615,177846,MA,6/4/19 0:41,B,-19.055,-65.422,-19.055,-65.422,1,0,-132,0,3,8,401621620,3.102,27211,49041,15098,64,12299,6/4/19 0:41,0,0,,,,,,,
6615,177846,MA,6/4/19 13:26,0,-19.111,-65.186,-19.111,-65.186,5,0,-131,493,3,40,401621706.2,2.708,4763,12194,1860,95,280,6/4/19 13:30,1,136,200,2,0,30,13,140,1
6615,177846,MC,6/4/19 14:08,A,-19.04,-65.193,-19.04,-65.193,3,0,-130,149,3,8,401621713.9,2.617,5831,14877,2285,43,585,6/4/19 14:11,0,0,,,,,,,
6615,177846,NP,6/4/19 20:59,B,-18.931,-65.202,-18.931,-65.202,2,0,-137,447,3,8,401621646,2.91,2858,89738,91,138,7289,6/4/19 20:52,1,129,204,0,0,56,20,140,1
6615,177846,MC,6/5/19 1:02,A,-19.068,-65.13,-19.068,-65.13,3,0,-130,98,3,7,401621698.1,3.015,4892,37688,634,112,4382,6/5/19 1:02,0,0,,,,,,,
6615,177846,MA,6/5/19 1:56,1,-19.071,-65.218,-19.071,-65.218,5,0,-130,351,3,48,401621690.9,2.857,815,1458,455,89,220,6/5/19 1:56,1,108,178,0,0,3,2,141,1
6615,177846,MC,6/5/19 2:39,1,-19.059,-65.242,-19.059,-65.242,4,0,-130,150,3,58,401621667.8,3.094,1215,3347,440,123,605,6/5/19 2:39,1,105,175,1,0,46,2,141,1
6615,177846,MA,6/5/19 13:07,0,-19.002,-65.295,-19.002,-65.295,5,0,-127,250,3,48,401621763,2.935,12812,53336,3077,110,462,6/5/19 13:07,1,110,190,3,0,14,13,141,1
6615,177846,MC,6/5/19 13:49,B,-18.997,-65.23,-18.997,-65.23,2,0,-129,50,3,6,401621788.4,2.884,42717,163710,11146,149,2184,6/5/19 13:49,0,0,,,,,,,
6615,177846,MA,6/6/19 12:46,B,-18.946,-65.03,-18.946,-65.03,1,0,-131,0,3,0,401621787.8,2.549,274942,892668,84682,84,15711,6/6/19 12:46,0,0,,,,,,,
6615,177846,MC,6/6/19 13:27,0,-19.021,-65.304,-19.021,-65.304,4,0,-131,300,3,48,401621729.9,3.003,1647,5343,507,80,539,6/6/19 13:31,1,125,179,3,0,44,13,142,1
6615,177846,NP,6/6/19 22:11,0,-19.068,-65.224,-19.068,-65.224,6,0,-135,249,3,48,401621666.5,2.86,2407,4248,1363,20,341,6/6/19 22:13,0,0,,,,,,,
6615,177846,MA,6/7/19 1:18,2,-19.079,-65.213,-19.079,-65.213,4,0,-130,299,3,58,401621686.7,2.834,366,550,243,71,245,6/7/19 1:18,0,0,,,,,,,
6615,177846,MA,6/7/19 14:05,A,-19.092,-65.206,-19.092,-65.206,3,0,-133,350,3,0,401621708,2.879,361,741,175,46,477,6/7/19 14:03,1,131,181,2,0,20,14,143,1
6615,177846,SR,6/7/19 22:26,A,-19.077,-65.206,-19.077,-65.206,3,0,-136,246,3,8,401621672.4,2.766,184,361,93,173,420,6/7/19 22:25,1,104,188,2,0,,,,
6615,177846,MA,6/8/19 12:03,B,-19.186,-65.175,-19.186,-65.175,1,0,-132,0,3,0,401621687.5,3.223,5894,11594,2995,75,14061,6/8/19 12:03,0,0,,,,,,,
6615,177846,MC,6/8/19 12:45,B,-19.252,-65.556,-19.252,-65.556,2,0,-131,100,3,0,401621697.4,2.98,5004,13348,1876,82,13664,6/8/19 12:47,0,0,,,,,,,
6615,177846,MA,6/8/19 13:44,0,-19.072,-65.193,-19.072,-65.193,4,0,-131,299,3,48,401621669.5,2.747,2211,3461,1412,158,315,6/8/19 13:44,1,104,176,0,0,5,14,144,1
6615,177846,MC,6/8/19 14:24,B,-19.103,-65.113,-19.103,-65.113,1,0,-135,0,3,7,401621717.2,2.548,13272,23725,7424,155,8044,6/8/19 14:24,1,127,178,0,0,,,,
6615,177846,SR,6/8/19 21:50,A,-19.085,-65.084,-19.085,-65.084,3,0,-134,445,3,8,401621693.6,2.717,643,1045,395,135,604,6/8/19 21:50,1,115,195,3,0,15,22,144,1
6615,177846,NP,6/8/19 21:54,1,-19.088,-65.153,-19.088,-65.153,4,0,-135,396,3,46,401621698.9,2.794,1184,2383,588,46,321,6/8/19 21:51,0,0,,,,,,,
6615,177846,MA,6/9/19 13:28,A,-19.117,-64.817,-19.117,-64.817,3,0,-129,149,3,0,401621677.6,2.938,5443,87170,339,95,2476,6/9/19 13:27,0,0,,,,,,,
6615,177846,MC,6/9/19 14:06,A,-19.066,-65.171,-16.137,-78.548,3,0,-129,150,2,40,401621698.8,2.686,4378,17363,1103,105,324,6/9/19 14:06,1,109,181,3,0,30,14,145,1
6615,177846,NP,6/9/19 21:42,0,-19.057,-65.155,-19.057,-65.155,6,0,-135,396,3,48,401621678,3.031,3504,12704,966,73,342,6/9/19 21:39,0,0,,,,,,,
6615,177846,MC,6/10/19 0:58,B,-19.093,-65.17,-19.093,-65.17,2,0,-133,98,3,8,401621677.5,2.673,38429,305896,4827,111,4872,6/10/19 0:57,1,105,178,0,0,27,1,146,1
6615,177846,MA,6/10/19 13:05,0,-19.044,-65.256,-19.044,-65.256,4,0,-131,347,3,40,401621673.4,2.85,3883,21902,688,95,570,6/10/19 13:04,0,0,,,,,,,
6615,177846,MC,6/10/19 13:43,B,-19.071,-65.157,-19.071,-65.157,2,0,-132,98,3,0,401621723.7,2.856,8971,339965,236,109,13033,6/10/19 13:44,0,0,,,,,,,
6615,177846,NP,6/10/19 21:27,0,-19.088,-65.167,-19.088,-65.167,4,0,-132,149,3,58,401621690.6,2.599,7866,303924,203,77,4028,6/10/19 21:27,1,121,194,3,0,1,22,146,1
6615,177846,SR,6/10/19 22:35,B,-19.078,-65.178,-19.078,-65.178,1,0,-139,0,2,8,401621674.1,2.628,4404,7999,2424,72,6151,6/10/19 22:35,0,0,,,,,,,
6615,177846,MA,6/11/19 12:42,0,-19.075,-65.109,-19.075,-65.109,5,0,-129,400,3,40,401621692.2,2.699,1676,2098,1338,128,232,6/11/19 12:47,0,0,,,,,,,
6615,177846,MC,6/11/19 13:21,B,-19.076,-65.179,-19.076,-65.179,2,0,-133,492,3,0,401621671.7,2.947,11041,12831,9501,71,18864,6/11/19 13:29,0,0,,,,,,,
6615,177846,MA,6/11/19 14:23,B,-19.083,-65.192,-19.083,-65.192,1,0,-133,0,3,8,401621672.7,2.85,23211,27774,19397,130,5083,6/11/19 14:23,0,0,,,,,,,
6615,177846,NP,6/11/19 21:13,B,-19.078,-65.236,-19.078,-65.236,2,0,-133,47,3,8,401621665.6,2.974,2823,42478,187,58,5128,6/11/19 21:12,1,113,196,1,0,51,21,147,1
6615,177846,MA,6/12/19 1:11,3,-19.074,-65.21,-19.074,-65.21,6,0,-130,451,3,58,401621658,2.831,169,321,88,63,198,6/12/19 1:14,1,103,177,2,0,55,1,148,1
6615,177846,MC,6/12/19 13:03,0,-19.077,-65.257,-19.077,-65.257,5,0,-128,197,3,48,401621692.7,2.965,1984,3757,1047,157,383,6/12/19 13:03,1,120,174,3,0,43,13,148,1
6615,177846,MA,6/12/19 14:05,0,-19.157,-65.168,-19.157,-65.168,5,0,-133,200,3,48,401621633.5,2.936,3993,12600,1265,140,695,6/12/19 14:05,0,0,,,,,,,
6615,177846,NP,6/12/19 21:03,B,-19.009,-65.21,-19.009,-65.21,2,0,-135,103,3,8,401621681.8,2.745,12786,123803,1320,151,2959,6/12/19 21:01,0,0,,,,,,,
6615,177846,SR,6/12/19 21:30,B,-19.025,-65.232,-19.025,-65.232,2,0,-135,51,3,6,401621659,2.749,7305,37663,1416,129,2372,6/12/19 21:29,1,117,186,0,0,13,22,148,1
6615,177846,MA,6/13/19 2:30,B,-19.026,-65.255,-19.026,-65.255,1,0,-136,0,3,8,401621696,2.856,19952,29211,13627,42,9151,6/13/19 2:30,0,0,,,,,,,
6615,177846,MA,6/13/19 13:39,B,-19.167,-65.211,-19.167,-65.211,1,0,-134,0,3,8,401621704.6,2.858,7197,11255,4601,121,16161,6/13/19 13:39,1,127,176,1,0,25,14,149,1
6615,177846,MC,6/13/19 14:22,B,-19.061,-65.292,-19.061,-65.292,1,0,-132,0,3,8,401621704.4,2.976,8278,18918,3621,115,15026,6/13/19 14:22,0,0,,,,,,,
6615,177846,NP,6/13/19 20:48,B,-19.065,-65.285,-19.065,-65.285,1,0,-135,0,3,8,401621682.7,2.935,14673,56297,3824,116,19474,6/13/19 20:48,0,0,,,,,,,
6615,177846,SR,6/13/19 22:38,B,-19.01,-65.275,-19.01,-65.275,1,0,-138,0,3,8,401621661.3,2.876,14117,92110,2163,116,19188,6/13/19 22:38,0,0,,,,,,,
6615,177846,MA,6/14/19 2:14,0,-19.008,-65.287,-19.008,-65.287,4,0,-132,151,3,58,401621672.4,2.944,1801,15344,211,74,1702,6/14/19 2:14,1,112,175,1,0,5,3,150,1
6615,177846,MA,6/14/19 13:21,0,-19.001,-65.208,-19.001,-65.208,6,0,-130,397,3,48,401621720.6,2.955,1739,7665,394,99,345,6/14/19 13:22,1,118,174,2,0,13,14,150,1
6615,177846,MC,6/14/19 13:59,0,-19.009,-65.277,-19.009,-65.277,6,0,-125,352,3,48,401621718.4,2.895,2530,6175,1036,89,231,6/14/19 14:02,1,129,173,2,0,53,14,150,1
6615,177846,NP,6/14/19 20:35,A,-18.966,-65.392,-18.966,-65.392,3,0,-136,151,3,8,401621701.4,3.307,35158,390342,3166,89,4527,6/14/19 20:33,1,132,183,0,0,26,21,150,1
6615,177846,SR,6/14/19 22:05,A,-18.974,-65.296,-18.974,-65.296,3,0,-136,400,3,8,401621690.4,2.96,2260,50100,101,100,2125,6/14/19 22:11,0,0,,,,,,,
6615,177846,MA,6/15/19 1:54,1,-19.003,-65.254,-19.003,-65.254,7,0,-130,599,2,58,401621672.1,2.927,639,3005,135,89,497,6/15/19 1:56,1,109,166,1,0,50,2,151,212
6615,177846,MC,6/15/19 2:28,0,-19.009,-65.263,-19.009,-65.263,4,0,-131,402,3,47,401621682,2.889,2078,5164,836,105,356,6/15/19 2:35,0,0,,,,,,,
6615,177846,MA,6/15/19 12:59,B,-19.067,-65.307,-19.067,-65.307,2,0,-132,250,3,8,401621699.3,2.786,17759,277976,1134,26,5239,6/15/19 13:04,0,0,,,,,,,
6615,177846,MC,6/15/19 13:43,A,-18.995,-65.604,-18.995,-65.604,5,0,-127,249,3,8,401621700.6,4.396,35334,676804,1844,104,2442,6/15/19 13:44,1,105,182,0,0,35,88,159,239
6615,177846,NP,6/15/19 20:22,B,-19.061,-65.303,-19.061,-65.303,1,0,-139,0,3,8,401621701.5,2.886,33565,47406,23764,121,11434,6/15/19 20:22,0,0,,,,,,,
6615,177846,SR,6/15/19 21:39,B,-19.01,-65.256,-19.01,-65.256,1,0,-137,0,3,8,401621673.5,2.894,7415,23329,2356,127,10408,6/15/19 21:39,0,0,,,,,,,
6615,177846,NP,6/15/19 22:07,A,-18.942,-65.251,-18.942,-65.251,3,0,-136,245,3,6,401621660.9,2.681,245,833,72,121,616,6/15/19 22:09,0,0,,,,,,,
6615,177846,MA,6/16/19 1:29,0,-18.98,-65.16,-18.98,-65.16,7,0,-130,398,3,48,401621680.3,2.295,1980,9392,417,76,352,6/16/19 1:32,1,112,176,3,0,37,2,152,1
6615,177846,MC,6/16/19 2:16,0,-19.029,-65.311,-19.029,-65.311,4,0,-130,503,2,48,401621672.1,2.976,3166,13555,739,60,832,6/16/19 2:16,0,0,,,,,,,
6615,177846,MC,6/16/19 13:22,B,-18.917,-65.681,-18.917,-65.681,1,0,-132,0,3,8,401621654.2,3.379,17474,47461,6433,103,6681,6/16/19 13:22,0,0,,,,,,,
6615,177846,MA,6/16/19 14:17,B,-18.937,-65.695,-18.937,-65.695,1,0,-133,0,3,8,401621600,3.49,17079,30805,9469,102,7978,6/16/19 14:17,1,109,174,0,0,23,15,152,1
6615,177846,NP,6/16/19 21:57,B,-19.029,-65.3,-19.029,-65.3,2,0,-136,200,3,8,401621681.9,2.991,9449,416068,214,52,6394,6/16/19 21:59,0,0,,,,,,,
6615,177846,SR,6/16/19 22:43,A,-18.997,-65.281,-18.997,-65.281,3,0,-135,148,3,6,401621712.5,2.919,2327,22408,241,94,2120,6/16/19 22:43,0,0,,,,,,,
6615,177846,MC,6/17/19 1:49,B,-19.037,-65.299,-19.037,-65.299,1,0,-135,0,3,8,401621692.3,2.978,4767,7726,2941,100,7550,6/17/19 1:49,0,0,,,,,,,
6615,177846,MC,6/17/19 12:56,0,-19.002,-65.226,-19.002,-65.226,5,0,-131,498,3,48,401621727.7,2.762,5396,8419,3458,100,231,6/17/19 13:00,1,113,174,1,0,11,14,153,1
6615,177846,MA,6/17/19 14:00,B,-18.986,-65.224,-18.986,-65.224,1,0,-133,0,3,8,401621712.1,2.696,82777,118769,57692,97,4356,6/17/19 14:00,1,110,179,3,0,11,15,153,1
6615,177846,MC,6/17/19 14:38,B,-18.982,-65.229,-18.982,-65.229,1,0,-133,0,3,7,401621725.8,2.679,92982,111265,77702,95,5650,6/17/19 14:38,0,0,,,,,,,
6615,177846,SR,6/17/19 22:12,A,-19.088,-64.884,-19.088,-64.884,3,0,-133,101,3,8,401621724.7,2.967,17202,331645,892,105,3345,6/17/19 22:12,1,106,187,0,0,28,23,153,1
6615,177846,MC,6/18/19 1:31,B,-18.965,-64.935,-18.965,-64.935,1,0,-133,0,3,8,401621756.8,2.744,36292,78935,16685,71,7043,6/18/19 1:31,1,110,176,0,0,,,,
6615,177846,MC,6/18/19 12:41,B,-18.989,-64.995,-18.989,-64.995,1,0,-131,0,3,8,401621781.5,2.83,46534,104398,20741,109,12771,6/18/19 12:42,1,124,175,3,0,58,13,154,1
6615,177846,MA,6/18/19 13:36,A,-19.044,-65.243,-19.044,-65.243,3,0,-129,246,3,8,401621673.5,2.9,7270,177347,298,96,2665,6/18/19 13:35,1,117,175,3,0,51,14,154,1
6615,177846,MC,6/18/19 14:18,A,-19.03,-65.315,-19.03,-65.315,3,0,-132,96,3,7,401621682.4,2.987,3816,28087,518,82,2355,6/18/19 14:18,1,131,176,0,0,,,,
6615,177846,NP,6/18/19 21:32,B,-19.013,-65.984,-19.013,-65.984,2,0,-135,349,3,8,401621637.6,4.028,4328,101531,184,73,9317,6/18/19 21:35,0,0,,,,,,,
6615,177846,SR,6/18/19 21:42,B,-19.096,-65.952,-19.096,-65.952,2,0,-136,249,3,8,401621652.5,2.935,9067,24445,3363,81,10154,6/18/19 21:42,0,0,,,,,,,
